STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        303;2024103100;   10;   3.7; 280;eor
        303;2024103101;   10;   3.6; 280;eor
        303;2024103102;   10;   3.7; 280;eor
        303;2024103103;   10;   3.0; 280;eor
        303;2024103104;   10;   2.0; 280;eor
        303;2024103105;   10;   2.3; 280;eor
        303;2024103106;   10;   3.3; 270;eor
        303;2024103107;   10;   2.1; 270;eor
        303;2024103108;   10;   2.1; 260;eor
        303;2024103109;   10;   2.9; 240;eor
        303;2024103110;   10;   3.6; 270;eor
        303;2024103111;   10;   3.9; 260;eor
        303;2024103112;   10;   4.5; 260;eor
        303;2024103113;   10;   4.0; 270;eor
        303;2024103114;   10;   3.3; 270;eor
        303;2024103115;   10;   3.8; 260;eor
        303;2024103116;   10;   4.2; 260;eor
        303;2024103117;   10;   3.0; 240;eor
        303;2024103118;   10;  -999; 240;eor
        303;2024103119;   10;   4.5; 270;eor
        303;2024103120;   10;   3.0; 270;eor
        303;2024103121;   10;   2.9; 260;eor
        303;2024103122;   10;   3.2; 260;eor
        303;2024103123;   10;   3.3; 260;eor
        303;2024110100;   10;   4.4; 260;eor
        303;2024110101;   10;   4.4; 270;eor
        303;2024110102;   10;   4.6; 260;eor
        303;2024110103;   10;   4.1; 260;eor
        303;2024110104;   10;   4.7; 260;eor
        303;2024110105;   10;   4.4; 260;eor
        303;2024110106;   10;   5.7; 260;eor
        303;2024110107;   10;   6.3; 260;eor
        303;2024110108;   10;   4.9; 260;eor
        303;2024110109;   10;   4.6; 260;eor
        303;2024110110;   10;   5.0; 260;eor
        303;2024110111;   10;   5.6; 260;eor
        303;2024110112;   10;   6.1; 270;eor
        303;2024110113;   10;   6.0; 270;eor
        303;2024110114;   10;   5.5; 260;eor
        303;2024110115;   10;   5.0; 270;eor
        303;2024110116;   10;   4.6; 280;eor
        303;2024110117;   10;   6.1; 280;eor
        303;2024110118;   10;   5.8; 280;eor
        303;2024110119;   10;   6.4; 280;eor
        303;2024110120;   10;   5.4; 270;eor
        303;2024110121;   10;   5.1; 270;eor
        303;2024110122;   10;   5.3; 270;eor
        303;2024110123;   10;   5.1; 260;eor
        303;2024110200;   10;   4.9; 270;eor
        303;2024110201;   10;   5.1; 270;eor
        303;2024110202;   10;   4.7; 280;eor
        303;2024110203;   10;   3.6; 300;eor
        303;2024110204;   10;   1.6; 350;eor
        303;2024110205;   10;   1.5; 340;eor
        303;2024110206;   10;   1.1; 340;eor
        303;2024110207;   10;   1.1; 320;eor
        303;2024110208;   10;   1.5; 300;eor
        303;2024110209;   10;   1.5; 330;eor
        303;2024110210;   10;   1.6; 340;eor
        303;2024110211;   10;   1.2; 350;eor
        303;2024110212;   10;   1.4; 360;eor
        303;2024110213;   10;   1.3; 340;eor
        303;2024110214;   10;   1.6;  10;eor
        303;2024110215;   10;   1.1; 360;eor
        303;2024110216;   10;   0.4; 350;eor
        303;2024110217;   10;   0.4; 230;eor
        303;2024110218;   10;   0.7; 250;eor
        303;2024110219;   10;   0.6; 280;eor
        303;2024110220;   10;   0.7; 120;eor
        303;2024110221;   10;   0.8; 110;eor
        303;2024110222;   10;   0.9; 100;eor
        303;2024110223;   10;   1.1; 110;eor
        303;2024110300;   10;   1.0; 100;eor
        303;2024110301;   10;   1.0; 100;eor
        303;2024110302;   10;   0.8; 130;eor
        303;2024110303;   10;   0.8; 110;eor
        303;2024110304;   10;   1.0; 120;eor
        303;2024110305;   10;   1.2; 100;eor
        303;2024110306;   10;   0.5; 110;eor
        303;2024110307;   10;   0.7; 110;eor
        303;2024110308;   10;   0.7; 130;eor
        303;2024110309;   10;   0.9; 110;eor
        303;2024110310;   10;   0.8; 110;eor
        303;2024110311;   10;   0.8; 190;eor
        303;2024110312;   10;   2.1; 250;eor
        303;2024110313;   10;   1.8; 240;eor
        303;2024110314;   10;   2.5; 260;eor
        303;2024110315;   10;   3.2; 260;eor
        303;2024110316;   10;   3.5; 270;eor
        303;2024110317;   10;   3.0; 260;eor
        303;2024110318;   10;   2.7; 270;eor
        303;2024110319;   10;   2.6; 280;eor
        303;2024110320;   10;   1.6; 300;eor
        303;2024110321;   10;   1.3; 280;eor
        303;2024110322;   10;   1.6; 280;eor
        303;2024110323;   10;   2.2; 280;eor
        303;2024110400;   10;   2.1; 290;eor
        303;2024110401;   10;   2.2; 290;eor
        303;2024110402;   10;   1.9; 290;eor
        303;2024110403;   10;   1.6; 280;eor
        303;2024110404;   10;   1.9; 280;eor
        303;2024110405;   10;   1.8; 280;eor
        303;2024110406;   10;   2.0; 290;eor
        303;2024110407;   10;   2.3; 280;eor
        303;2024110408;   10;   1.7; 280;eor
        303;2024110409;   10;  -999; 270;eor
        303;2024111109;   10;   1.8; 130;eor
        303;2024111110;   10;   1.7; 120;eor
        303;2024111111;   10;   2.2; 130;eor
        303;2024111112;   10;   2.4; 120;eor
        303;2024111113;   10;   2.0; 120;eor
        303;2024111114;   10;   2.3; 120;eor
        303;2024111115;   10;   2.2; 130;eor
        303;2024111116;   10;   2.2; 110;eor
        303;2024111117;   10;   1.8; 110;eor
        303;2024111118;   10;   1.7; 100;eor
        303;2024111119;   10;   2.3; 100;eor
        303;2024111120;   10;   1.9; 100;eor
        303;2024111121;   10;   1.7; 100;eor
        303;2024111122;   10;   1.9;  90;eor
        303;2024111123;   10;   1.9;  80;eor
        303;2024111200;   10;   1.7;  80;eor
        303;2024111201;   10;   1.9;  70;eor
        303;2024111202;   10;   1.5;  80;eor
        303;2024111203;   10;   1.3;  80;eor
        303;2024111204;   10;   1.4;  80;eor
        303;2024111205;   10;   1.8;  80;eor
        303;2024111206;   10;   1.5;  70;eor
        303;2024111207;   10;   1.3;  60;eor
        303;2024111208;   10;   1.5;  80;eor
        303;2024111209;   10;   1.2;  70;eor
        303;2024111210;   10;   0.9;  90;eor
        303;2024111211;   10;   0.9; 150;eor
        303;2024111212;   10;   0.7; 140;eor
        303;2024111213;   10;   0.8;  30;eor
        303;2024111214;   10;   1.4;  40;eor
        303;2024111215;   10;   1.1;  20;eor
        303;2024111216;   10;   1.2;  10;eor
        303;2024111217;   10;   0.5; 360;eor
        303;2024111218;   10;   0.7;  30;eor
        303;2024111219;   10;   1.1;  20;eor
        303;2024111220;   10;   0.8; 310;eor
        303;2024111221;   10;   0.8; 340;eor
        303;2024111222;   10;   0.7; 320;eor
        303;2024111223;   10;   1.0; 310;eor
        303;2024111300;   10;   1.1; 280;eor
        303;2024111301;   10;   1.4; 270;eor
        303;2024111302;   10;   2.0; 270;eor
        303;2024111303;   10;   1.9; 250;eor
        303;2024111304;   10;   1.1; 250;eor
        303;2024111305;   10;   1.3; 260;eor
        303;2024111306;   10;   1.6; 250;eor
        303;2024111307;   10;   2.0; 260;eor
        303;2024111308;   10;   1.8; 280;eor
        303;2024111309;   10;   1.9; 290;eor
        303;2024111310;   10;   1.4; 320;eor
        303;2024111311;   10;   1.6; 320;eor
        303;2024111312;   10;   1.6; 320;eor
        303;2024111313;   10;   1.5; 330;eor
        303;2024111314;   10;   1.2; 320;eor
        303;2024111315;   10;   1.0; 310;eor
        303;2024111316;   10;   0.9; 270;eor
        303;2024111317;   10;   0.9; 230;eor
        303;2024111318;   10;   0.6; 190;eor
        303;2024111319;   10;   1.2; 230;eor
        303;2024111320;   10;   1.3; 250;eor
        303;2024111321;   10;   1.0; 270;eor
        303;2024111322;   10;   0.6; 260;eor
        303;2024111323;   10;   0.9; 260;eor
        303;2024111400;   10;   0.9; 140;eor
        303;2024111401;   10;   1.4; 160;eor
        303;2024111402;   10;   1.6; 150;eor
        303;2024111403;   10;   2.0; 190;eor
        303;2024111404;   10;   2.8; 230;eor
        303;2024111405;   10;   3.4; 230;eor
        303;2024111406;   10;   3.5; 230;eor
        303;2024111407;   10;   3.6; 240;eor
        303;2024111408;   10;   2.9; 240;eor
        303;2024111409;   10;   2.9; 250;eor
        303;2024111410;   10;   3.6; 260;eor
        303;2024111411;   10;   4.2; 260;eor
        303;2024111412;   10;   4.9; 290;eor
        303;2024111413;   10;   4.1; 290;eor
        303;2024111414;   10;   3.7; 290;eor
        303;2024111415;   10;   3.8; 290;eor
        303;2024111416;   10;   3.7; 290;eor
        303;2024111417;   10;   3.5; 270;eor
        303;2024111418;   10;   3.4; 260;eor
        303;2024111419;   10;   3.9; 260;eor
        303;2024111420;   10;   2.9; 270;eor
        303;2024111421;   10;   3.2; 280;eor
        303;2024111422;   10;   3.2; 280;eor
        303;2024111423;   10;   2.2; 290;eor
        303;2024111500;   10;   2.1; 280;eor
        303;2024111501;   10;   2.7; 270;eor
        303;2024111502;   10;   2.3; 280;eor
        303;2024111503;   10;   2.4; 270;eor
        303;2024111504;   10;   3.2; 270;eor
        303;2024111505;   10;   3.2; 270;eor
        303;2024111506;   10;   3.1; 270;eor
        303;2024111507;   10;   3.3; 270;eor
        303;2024111508;   10;   3.8; 270;eor
        303;2024111509;   10;   4.5; 270;eor
        303;2024111510;   10;   4.3; 280;eor
        303;2024111511;   10;   4.9; 270;eor
        303;2024111512;   10;   5.3; 280;eor
        303;2024111513;   10;   4.1; 280;eor
        303;2024111514;   10;   3.9; 270;eor
        303;2024111515;   10;   3.2; 260;eor
        303;2024111516;   10;   3.4; 270;eor
        303;2024111517;   10;   4.1; 260;eor
        303;2024111518;   10;   4.4; 270;eor
        303;2024111519;   10;   4.0; 260;eor
        303;2024111520;   10;   4.2; 260;eor
        303;2024111521;   10;   4.4; 260;eor
        303;2024111522;   10;   4.5; 260;eor
        303;2024111523;   10;   4.5; 260;eor
        303;2024111600;   10;   5.0; 260;eor
        303;2024111601;   10;   3.8; 250;eor
        303;2024111602;   10;   3.5; 250;eor
        303;2024111603;   10;   4.6; 250;eor
        303;2024111604;   10;   3.9; 250;eor
        303;2024111605;   10;   4.2; 250;eor
        303;2024111606;   10;   4.5; 250;eor
        303;2024111607;   10;   4.0; 250;eor
        303;2024111608;   10;   3.9; 240;eor
        303;2024111609;   10;   4.3; 250;eor
        303;2024111610;   10;   4.7; 250;eor
        303;2024111611;   10;   4.2; 240;eor
        303;2024111612;   10;   4.0; 250;eor
        303;2024111613;   10;   4.5; 250;eor
        303;2024111614;   10;   4.8; 260;eor
        303;2024111615;   10;   5.4; 230;eor
        303;2024111616;   10;   5.1; 230;eor
        303;2024111617;   10;   4.5; 230;eor
        303;2024111618;   10;   5.1; 230;eor
        303;2024111619;   10;   5.1; 230;eor
        303;2024111620;   10;   5.3; 230;eor
        303;2024111621;   10;   4.9; 240;eor
        303;2024111622;   10;   5.4; 240;eor
        303;2024111623;   10;   5.7; 240;eor
        303;2024111700;   10;   5.7; 240;eor
        303;2024111701;   10;   5.7; 240;eor
        303;2024111702;   10;   5.7; 240;eor
        303;2024111703;   10;   5.8; 230;eor
        303;2024111704;   10;   5.3; 240;eor
        303;2024111705;   10;   4.1; 240;eor
        303;2024111706;   10;   4.2; 240;eor
        303;2024111707;   10;   5.1; 250;eor
        303;2024111708;   10;   5.3; 240;eor
        303;2024111709;   10;   5.5; 240;eor
        303;2024111710;   10;   6.1; 240;eor
        303;2024111711;   10;   6.1; 240;eor
        303;2024111712;   10;   6.2; 250;eor
        303;2024111713;   10;   6.8; 250;eor
        303;2024111714;   10;   6.0; 240;eor
        303;2024111715;   10;   5.7; 250;eor
        303;2024111716;   10;   5.9; 250;eor
        303;2024111717;   10;   6.2; 250;eor
        303;2024111718;   10;   6.3; 250;eor
        303;2024111719;   10;   7.1; 250;eor
        303;2024111720;   10;   7.7; 260;eor
        303;2024111721;   10;   6.6; 260;eor
        303;2024111722;   10;   6.4; 260;eor
        303;2024111723;   10;   6.1; 250;eor
        303;2024111800;   10;   5.2; 250;eor
        303;2024111801;   10;   6.1; 250;eor
        303;2024111802;   10;   5.8; 250;eor
        303;2024111803;   10;   6.4; 250;eor
        303;2024111804;   10;   4.8; 250;eor
        303;2024111805;   10;   4.8; 260;eor
        303;2024111806;   10;   4.9; 260;eor
        303;2024111807;   10;   5.5; 250;eor
        303;2024111808;   10;   6.1; 260;eor
        303;2024111809;   10;   7.0; 270;eor
        303;2024111810;   10;   6.9; 260;eor
        303;2024111811;   10;   6.7; 270;eor
        303;2024111812;   10;   6.2; 260;eor
        303;2024111813;   10;   6.7; 260;eor
        303;2024111814;   10;   6.2; 260;eor
        303;2024111815;   10;   5.9; 260;eor
        303;2024111816;   10;   4.5; 250;eor
        303;2024111817;   10;   5.0; 250;eor
        303;2024111818;   10;   5.0; 250;eor
        303;2024111819;   10;   4.0; 240;eor
        303;2024111820;   10;   4.6; 250;eor
        303;2024111821;   10;   5.0; 250;eor
        303;2024111822;   10;   4.7; 250;eor
        303;2024111823;   10;   4.4; 240;eor
        303;2024111900;   10;   3.3; 240;eor
        303;2024111901;   10;   3.0; 230;eor
        303;2024111902;   10;   2.9; 230;eor
        303;2024111903;   10;   2.6; 230;eor
        303;2024111904;   10;   1.5; 200;eor
        303;2024111905;   10;   3.1; 170;eor
        303;2024111906;   10;   2.7; 110;eor
        303;2024111907;   10;   3.0; 120;eor
        303;2024111908;   10;   3.2; 120;eor
        303;2024111909;   10;   4.4; 120;eor
        303;2024111910;   10;   3.7; 120;eor
        303;2024111911;   10;   4.4; 130;eor
        303;2024111912;   10;   6.6; 190;eor
        303;2024111913;   10;   8.5; 220;eor
        303;2024111914;   10;   8.9; 220;eor
        303;2024111915;   10;   8.8; 220;eor
        303;2024111916;   10;   6.3; 210;eor
        303;2024111917;   10;   7.5; 200;eor
        303;2024111918;   10;   9.1; 210;eor
        303;2024111919;   10;   8.6; 260;eor
        303;2024111920;   10;   7.3; 280;eor
        303;2024111921;   10;   8.1; 280;eor
        303;2024111922;   10;   6.9; 280;eor
        303;2024111923;   10;   6.0; 290;eor
        303;2024112000;   10;   5.4; 290;eor
        303;2024112001;   10;   5.0; 290;eor
        303;2024112002;   10;   5.0; 290;eor
        303;2024112003;   10;   5.6; 280;eor
        303;2024112004;   10;   5.9; 280;eor
        303;2024112005;   10;   5.9; 280;eor
        303;2024112006;   10;   5.0; 280;eor
        303;2024112007;   10;   4.5; 270;eor
        303;2024112008;   10;   5.1; 290;eor
        303;2024112009;   10;   6.4; 270;eor
        303;2024112010;   10;   6.0; 270;eor
        303;2024112011;   10;   5.9; 270;eor
        303;2024112012;   10;   5.1; 260;eor
        303;2024112013;   10;   4.4; 260;eor
        303;2024112014;   10;   4.9; 270;eor
        303;2024112015;   10;   3.9; 260;eor
        303;2024112016;   10;   3.7; 270;eor
        303;2024112017;   10;   4.2; 270;eor
        303;2024112018;   10;   3.6; 260;eor
        303;2024112019;   10;   3.3; 240;eor
        303;2024112020;   10;   4.9; 240;eor
        303;2024112021;   10;   5.3; 260;eor
        303;2024112022;   10;   6.3; 270;eor
        303;2024112023;   10;   5.7; 270;eor
        303;2024112100;   10;   5.6; 290;eor
        303;2024112101;   10;   3.5; 290;eor
        303;2024112102;   10;   4.1; 270;eor
        303;2024112103;   10;   4.1; 270;eor
        303;2024112104;   10;   5.2; 270;eor
        303;2024112105;   10;   6.2; 270;eor
        303;2024112106;   10;   3.9; 260;eor
        303;2024112107;   10;   2.6; 250;eor
        303;2024112108;   10;   2.6; 250;eor
        303;2024112109;   10;   4.5; 250;eor
        303;2024112110;   10;   5.4; 240;eor
        303;2024112111;   10;   5.8; 240;eor
        303;2024112112;   10;   5.9; 250;eor
        303;2024112113;   10;   5.5; 240;eor
        303;2024112114;   10;   4.4; 230;eor
        303;2024112115;   10;   4.0; 240;eor
        303;2024112116;   10;   3.1; 240;eor
        303;2024112117;   10;   1.7; 230;eor
        303;2024112118;   10;   2.0; 220;eor
        303;2024112119;   10;   3.5; 210;eor
        303;2024112120;   10;   3.1; 220;eor
        303;2024112121;   10;   2.9; 210;eor
        303;2024112122;   10;   3.8; 230;eor
        303;2024112123;   10;   3.4; 230;eor
        303;2024112200;   10;   2.8; 240;eor
        303;2024112201;   10;   3.1; 230;eor
        303;2024112202;   10;   2.8; 250;eor
        303;2024112203;   10;   2.6; 240;eor
        303;2024112204;   10;   4.0; 250;eor
        303;2024112205;   10;   3.7; 240;eor
        303;2024112206;   10;   3.9; 250;eor
        303;2024112207;   10;   4.1; 250;eor
        303;2024112208;   10;   4.0; 250;eor
        303;2024112209;   10;   3.5; 250;eor
        303;2024112210;   10;   3.6; 250;eor
        303;2024112211;   10;   4.6; 250;eor
        303;2024112212;   10;   4.1; 260;eor
        303;2024112213;   10;   4.1; 240;eor
        303;2024112214;   10;   4.5; 240;eor
        303;2024112215;   10;   4.7; 230;eor
        303;2024112216;   10;   4.4; 220;eor
        303;2024112217;   10;   3.8; 220;eor
        303;2024112218;   10;   5.6; 230;eor
        303;2024112219;   10;   5.3; 230;eor
        303;2024112220;   10;   4.6; 220;eor
        303;2024112221;   10;   5.8; 220;eor
        303;2024112222;   10;   3.4; 230;eor
        303;2024112223;   10;   3.5; 260;eor
        303;2024112300;   10;   4.8; 280;eor
        303;2024112301;   10;   4.7; 300;eor
        303;2024112302;   10;   5.1; 290;eor
        303;2024112303;   10;   4.7; 270;eor
        303;2024112304;   10;   4.0; 260;eor
        303;2024112305;   10;   3.6; 240;eor
        303;2024112306;   10;   5.6; 250;eor
        303;2024112307;   10;   5.2; 250;eor
        303;2024112308;   10;   5.7; 260;eor
        303;2024112309;   10;   5.9; 260;eor
        303;2024112310;   10;   5.5; 260;eor
        303;2024112311;   10;   5.8; 250;eor
        303;2024112312;   10;   6.0; 250;eor
        303;2024112313;   10;   6.0; 250;eor
        303;2024112314;   10;   5.6; 240;eor
        303;2024112315;   10;   5.2; 230;eor
        303;2024112316;   10;   4.4; 230;eor
        303;2024112317;   10;   2.9; 210;eor
        303;2024112318;   10;   3.9; 200;eor
        303;2024112319;   10;   4.4; 200;eor
        303;2024112320;   10;   4.5; 190;eor
        303;2024112321;   10;   5.2; 170;eor
        303;2024112322;   10;   5.0; 170;eor
        303;2024112323;   10;   5.2; 170;eor
        303;2024112400;   10;   7.7; 180;eor
        303;2024112401;   10;   5.7; 170;eor
        303;2024112402;   10;   5.0; 180;eor
        303;2024112403;   10;   4.8; 170;eor
        303;2024112404;   10;   3.7; 190;eor
        303;2024112405;   10;   4.7; 220;eor
        303;2024112406;   10;   5.7; 230;eor
        303;2024112407;   10;   5.5; 240;eor
        303;2024112408;   10;   6.2; 240;eor
        303;2024112409;   10;   6.9; 240;eor
        303;2024112410;   10;   6.6; 240;eor
        303;2024112411;   10;   6.0; 240;eor
        303;2024112412;   10;   6.4; 230;eor
        303;2024112413;   10;   6.0; 230;eor
        303;2024112414;   10;   6.0; 230;eor
        303;2024112415;   10;   5.2; 230;eor
        303;2024112416;   10;   5.0; 220;eor
        303;2024112417;   10;   4.1; 190;eor
        303;2024112418;   10;   4.4; 190;eor
        303;2024112419;   10;   4.3; 190;eor
        303;2024112420;   10;   4.6; 190;eor
        303;2024112421;   10;   3.8; 190;eor
        303;2024112422;   10;   3.9; 200;eor
        303;2024112423;   10;   4.7; 200;eor
        303;2024112500;   10;   5.1; 190;eor
        303;2024112501;   10;   3.7; 120;eor
        303;2024112502;   10;   4.2; 110;eor
        303;2024112503;   10;   3.2;  90;eor
        303;2024112504;   10;   2.9; 100;eor
        303;2024112505;   10;   4.5; 160;eor
        303;2024112506;   10;   2.5; 100;eor
        303;2024112507;   10;   3.2; 100;eor
        303;2024112508;   10;   4.6; 130;eor
        303;2024112509;   10;   4.7; 140;eor
        303;2024112510;   10;   4.8; 150;eor
        303;2024112511;   10;   4.7; 140;eor
        303;2024112512;   10;   5.1; 140;eor
        303;2024112513;   10;   4.8; 140;eor
        303;2024112514;   10;   4.7; 140;eor
        303;2024112515;   10;   3.9; 130;eor
        303;2024112516;   10;   3.3; 130;eor
        303;2024112517;   10;   4.3; 160;eor
        303;2024112518;   10;   4.6; 170;eor
        303;2024112519;   10;   5.6; 180;eor
        303;2024112520;   10;   3.8; 160;eor
        303;2024112521;   10;   2.9; 160;eor
        303;2024112522;   10;   3.6; 180;eor
        303;2024112523;   10;   2.5; 170;eor
        303;2024112600;   10;   2.5; 190;eor
        303;2024112601;   10;   2.9; 240;eor
        303;2024112602;   10;   2.8; 240;eor
        303;2024112603;   10;   2.0; 280;eor
        303;2024112604;   10;   1.0; 230;eor
        303;2024112605;   10;   1.4; 260;eor
        303;2024112606;   10;   2.4; 250;eor
        303;2024112607;   10;   2.1; 240;eor
        303;2024112608;   10;   2.6; 240;eor
        303;2024112609;   10;   2.0; 260;eor
        303;2024112610;   10;   2.9; 260;eor
        303;2024112611;   10;   3.0; 250;eor
        303;2024112612;   10;   4.2; 260;eor
        303;2024112613;   10;   4.2; 260;eor
        303;2024112614;   10;   3.6; 240;eor
        303;2024112615;   10;   2.2; 240;eor
        303;2024112616;   10;   1.7; 230;eor
        303;2024112617;   10;   1.0; 230;eor
        303;2024112618;   10;   1.2; 240;eor
        303;2024112619;   10;   1.8; 230;eor
        303;2024112620;   10;   2.1; 240;eor
        303;2024112621;   10;   1.3; 200;eor
        303;2024112622;   10;   1.0; 190;eor
        303;2024112623;   10;   1.8; 250;eor
        303;2024112700;   10;   2.4; 240;eor
        303;2024112701;   10;   3.3; 250;eor
        303;2024112702;   10;   3.4; 250;eor
        303;2024112703;   10;   3.5; 250;eor
        303;2024112704;   10;   3.5; 250;eor
        303;2024112705;   10;   2.8; 240;eor
        303;2024112706;   10;   2.3; 260;eor
        303;2024112707;   10;   2.0; 240;eor
        303;2024112708;   10;   0.7; 220;eor
        303;2024112709;   10;   2.0; 220;eor
        303;2024112710;   10;   2.1; 240;eor
        303;2024112711;   10;   2.2; 240;eor
        303;2024112712;   10;   2.6; 210;eor
        303;2024112713;   10;   2.9; 210;eor
        303;2024112714;   10;   2.9; 180;eor
        303;2024112715;   10;   3.0; 170;eor
        303;2024112716;   10;   3.6; 140;eor
        303;2024112717;   10;   4.6; 140;eor
        303;2024112718;   10;   6.0; 140;eor
        303;2024112719;   10;   6.2; 140;eor
        303;2024112720;   10;   6.5; 150;eor
        303;2024112721;   10;   6.6; 150;eor
        303;2024112722;   10;   6.5; 160;eor
        303;2024112723;   10;   6.9; 170;eor
        303;2024112800;   10;   7.2; 180;eor
        303;2024112801;   10;   5.9; 180;eor
        303;2024112802;   10;   5.9; 200;eor
        303;2024112803;   10;   7.3; 240;eor
        303;2024112804;   10;   9.2; 230;eor
        303;2024112805;   10;  10.5; 240;eor
        303;2024112806;   10;   9.8; 240;eor
        303;2024112807;   10;   7.8; 250;eor
        303;2024112808;   10;   9.1; 260;eor
        303;2024112809;   10;   9.1; 260;eor
        303;2024112810;   10;   9.2; 270;eor
        303;2024112811;   10;  10.4; 270;eor
        303;2024112812;   10;   9.8; 280;eor
        303;2024112813;   10;  10.0; 280;eor
        303;2024112814;   10;   8.9; 290;eor
        303;2024112815;   10;   7.4; 290;eor
        303;2024112816;   10;   6.7; 290;eor
        303;2024112817;   10;   5.5; 290;eor
        303;2024112818;   10;   5.4; 300;eor
        303;2024112819;   10;   5.1; 300;eor
        303;2024112820;   10;   4.8; 310;eor
        303;2024112821;   10;   4.5; 310;eor
        303;2024112822;   10;   4.3; 310;eor
        303;2024112823;   10;   3.9; 310;eor
        303;2024112900;   10;   3.3; 320;eor
        303;2024112901;   10;   3.2; 330;eor
        303;2024112902;   10;   3.1; 330;eor
        303;2024112903;   10;   2.4; 330;eor
        303;2024112904;   10;   2.6; 310;eor
        303;2024112905;   10;   2.7; 290;eor
        303;2024112906;   10;   2.3; 300;eor
        303;2024112907;   10;   2.1; 290;eor
        303;2024112908;   10;   2.3; 290;eor
        303;2024112909;   10;   1.3; 260;eor
        303;2024112910;   10;   1.9; 290;eor
        303;2024112911;   10;   1.3; 320;eor
        303;2024112912;   10;   1.5; 320;eor
        303;2024112913;   10;   1.8; 310;eor
        303;2024112914;   10;   1.1; 320;eor
        303;2024112915;   10;   0.6; 320;eor
        303;2024112916;   10;   0.9; 290;eor
        303;2024112917;   10;   1.1; 300;eor
        303;2024112918;   10;   1.1; 310;eor
        303;2024112919;   10;   0.8; 200;eor
        303;2024112920;   10;   0.9; 210;eor
        303;2024112921;   10;   0.8; 170;eor
        303;2024112922;   10;   1.0; 140;eor
        303;2024112923;   10;   1.5; 150;eor
        303;2024113000;   10;   0.9; 160;eor
        303;2024113001;   10;   1.3; 140;eor
        303;2024113002;   10;   1.1; 160;eor
        303;2024113003;   10;   2.0; 130;eor
        303;2024113004;   10;   2.2; 120;eor
        303;2024113005;   10;   2.6; 110;eor
        303;2024113006;   10;   2.3; 110;eor
        303;2024113007;   10;   1.9; 100;eor
        303;2024113008;   10;   2.3; 110;eor
        303;2024113009;   10;   2.8; 120;eor
        303;2024113010;   10;   2.5; 120;eor
        303;2024113011;   10;   2.8; 120;eor
        303;2024113012;   10;   2.8; 130;eor
        303;2024113013;   10;   3.5; 140;eor
        303;2024113014;   10;   3.3; 140;eor
        303;2024113015;   10;   3.3; 140;eor
        303;2024113016;   10;   2.1; 130;eor
        303;2024113017;   10;   1.7; 120;eor
        303;2024113018;   10;   2.9; 120;eor
        303;2024113019;   10;   2.2; 120;eor
        303;2024113020;   10;   2.5; 120;eor
        303;2024113021;   10;   2.8; 120;eor
        303;2024113022;   10;   2.7; 110;eor
        303;2024113023;   10;   2.6; 120;eor
        303;2024120100;   10;   2.8; 120;eor
        303;2024120101;   10;   2.7; 110;eor
        303;2024120102;   10;   3.0; 120;eor
        303;2024120103;   10;   3.1; 120;eor
        303;2024120104;   10;   3.2; 120;eor
        303;2024120105;   10;   2.6; 110;eor
        303;2024120106;   10;   2.8; 110;eor
        303;2024120107;   10;   3.1; 120;eor
        303;2024120108;   10;   3.0; 120;eor
        303;2024120109;   10;   2.6; 120;eor
        303;2024120110;   10;   2.8; 120;eor
        303;2024120111;   10;   2.7; 120;eor
        303;2024120112;   10;   2.4; 120;eor
        303;2024120113;   10;   2.4; 130;eor
        303;2024120114;   10;   3.3; 140;eor
        303;2024120115;   10;   3.3; 130;eor
        303;2024120116;   10;   2.2; 130;eor
        303;2024120117;   10;   2.8; 140;eor
        303;2024120118;   10;   2.2; 130;eor
        303;2024120119;   10;   3.0; 130;eor
        303;2024120120;   10;   3.1; 120;eor
        303;2024120121;   10;   3.3; 120;eor
        303;2024120122;   10;   3.4; 120;eor
        303;2024120123;   10;   2.8; 110;eor
        303;2024120200;   10;   2.3; 170;eor
        303;2024120201;   10;   3.4; 200;eor
        303;2024120202;   10;   3.4; 190;eor
        303;2024120203;   10;   3.2; 210;eor
        303;2024120204;   10;   3.0; 220;eor
        303;2024120205;   10;   3.3; 230;eor
        303;2024120206;   10;   2.8; 220;eor
        303;2024120207;   10;   2.8; 220;eor
        303;2024120208;   10;   3.0; 220;eor
        303;2024120209;   10;   3.1; 230;eor
        303;2024120210;   10;   3.3; 230;eor
        303;2024120211;   10;   3.9; 230;eor
        303;2024120212;   10;   2.6; 220;eor
        303;2024120213;   10;   3.0; 210;eor
        303;2024120214;   10;   2.8; 200;eor
        303;2024120215;   10;   1.8; 150;eor
        303;2024120216;   10;   1.4; 160;eor
        303;2024120217;   10;   2.1; 180;eor
        303;2024120218;   10;   4.4; 210;eor
        303;2024120219;   10;   5.0; 210;eor
        303;2024120220;   10;   4.8; 220;eor
        303;2024120221;   10;   4.5; 220;eor
        303;2024120222;   10;   3.0; 220;eor
        303;2024120223;   10;   2.6; 210;eor
        303;2024120300;   10;   2.8; 230;eor
        303;2024120301;   10;   2.6; 230;eor
        303;2024120302;   10;   2.6; 240;eor
        303;2024120303;   10;   3.0; 240;eor
        303;2024120304;   10;   2.9; 240;eor
        303;2024120305;   10;   2.8; 240;eor
        303;2024120306;   10;   1.9; 230;eor
        303;2024120307;   10;   1.7; 230;eor
        303;2024120308;   10;   2.5; 240;eor
        303;2024120309;   10;   3.1; 240;eor
